delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_id_original
209,ekart,electronics,van,express,central,foggy,0.16490630323679728,0.87021494370522,6,3,yes,delayed,3,0.2237219895837047,250.99
210,amazon logistics,clothing,van,same day,north,clear,0.9516183986371379,0.6276356192425793,8,8,yes,delayed,2,0.9842356790252933,250.99
211,ekart,automobile parts,van,same day,north,cold,0.9730834752981261,0.3166837256908905,9,8,yes,failed,1,0.975081799380789,250.99
212,xpressbees,cosmetics,ev bike,standard,east,cold,0.8664395229982964,0.9263050153531217,5,24,no,delivered,3,0.8663282442013066,250.99
213,amazon logistics,pharmacy,van,same day,east,hot,0.8678023850085179,0.8622313203684748,12,8,yes,delayed,2,0.926579899771849,250.99
214,fedex,pharmacy,ev van,express,central,rainy,0.9703577512776831,0.8894575230296825,9,7,yes,delayed,2,0.9945606306925483,250.99
215,xpressbees,groceries,van,express,east,hot,0.2824531516183986,0.7445240532241555,3,3,no,delivered,4,0.323965754731196,250.99
216,ekart,automobile parts,ev van,same day,south,stormy,0.523679727427598,0.07860798362333674,9,8,yes,delayed,2,0.5233147427818372,250.99
217,delhivery,clothing,ev van,standard,central,rainy,0.127427597955707,0.5850562947799385,6,24,no,delivered,5,0.1282210661283552,250.99
218,delhivery,documents,van,standard,central,foggy,0.45587734241908007,0.5568065506653019,7,24,no,delivered,3,0.4391146643460356,250.99
219,fedex,clothing,ev bike,standard,north,clear,0.0977853492333901,0.9398157625383827,1,24,no,delivered,4,0.13374462250233107,250.99
220,ecom express,fragile items,van,express,central,clear,0.695741056218058,0.8075742067553735,6,6,yes,delayed,2,0.724563469891608,250.99
221,blue dart,furniture,ev van,standard,south,foggy,0.06814310051107325,0.24012282497441145,3,24,no,delivered,4,0.03873164572312785,250.99
222,fedex,cosmetics,ev bike,standard,south,clear,0.8667802385008518,0.7625383828045036,8,24,no,delivered,4,0.8510392483487232,250.99
223,xpressbees,automobile parts,van,same day,north,cold,0.858603066439523,0.37379733879222105,7,8,no,delivered,5,0.8712272288298153,250.99
224,blue dart,clothing,scooter,standard,north,cold,0.9747870528109029,0.3778915046059365,5,24,no,delivered,5,0.9174845737284825,250.99
225,xpressbees,automobile parts,ev van,express,north,rainy,0.018739352640545145,0.9207778915046058,5,2,yes,delayed,3,0.08899015336619448,250.99
226,ekart,clothing,truck,standard,west,foggy,0.8252129471890972,0.07205731832139202,5,24,no,delivered,5,0.7455191531431702,250.99
227,amazon logistics,cosmetics,ev bike,two day,central,hot,0.2896081771720613,0.1637666325486182,3,16,no,delivered,3,0.2428950409784124,250.99
228,shadowfax,cosmetics,ev bike,standard,central,rainy,0.19080068143100512,0.4128966223132036,7,24,no,delivered,4,0.17231192778493287,250.99
229,fedex,fragile items,bike,express,east,hot,0.7557069846678024,0.4427840327533265,5,6,no,delivered,5,0.7470350408170647,250.99
230,blue dart,clothing,scooter,express,south,clear,0.11345826235093698,0.9166837256908904,2,2,yes,delayed,3,0.17903258000438763,250.99
231,fedex,automobile parts,ev van,same day,central,stormy,0.8834752981260647,0.6358239508700102,16,8,yes,delayed,2,0.9199568368876235,250.99
232,amazon logistics,fragile items,scooter,standard,central,clear,0.882793867120954,0.5737973387922211,5,24,no,delivered,5,0.8483327707850319,250.99
233,delhivery,electronics,ev van,two day,east,hot,0.5574105621805793,0.7213920163766631,7,16,no,delivered,3,0.5517457691119604,250.99
234,xpressbees,pharmacy,van,express,south,hot,0.42180579216354347,0.05772773797338792,3,4,no,delivered,3,0.3915301044882506,250.99
235,fedex,fragile items,ev van,standard,central,foggy,0.8974446337308348,0.5285568065506652,11,24,no,delivered,3,0.8580071268840921,250.99
236,xpressbees,furniture,truck,same day,south,cold,0.7168654173764907,0.6892528147389969,7,8,no,delivered,4,0.7659803837629041,250.99
237,shadowfax,groceries,bike,same day,east,stormy,0.023850085178875637,0.8599795291709313,5,8,no,delivered,5,0.12060259202479134,250.99
238,dhl,documents,scooter,same day,central,rainy,0.4109028960817717,0.007164790174002048,7,8,no,delivered,5,0.40882944064655663,250.99
239,ekart,furniture,ev van,two day,north,stormy,0.4289608177172061,0.2601842374616172,7,16,no,delivered,4,0.3851347500528934,250.99
240,shadowfax,automobile parts,scooter,express,south,foggy,0.8633730834752982,0.2079836233367451,7,7,yes,delayed,2,0.8274421470902893,250.99
241,blue dart,pharmacy,scooter,two day,south,hot,0.8902896081771721,0.8698055271238484,9,16,no,delivered,5,0.883712157783478,250.99
242,shadowfax,cosmetics,bike,two day,west,stormy,0.5448040885860307,0.3922210849539406,8,16,no,delivered,5,0.5083250208906236,250.99
243,delhivery,fragile items,truck,same day,north,hot,0.10562180579216354,0.9570112589559877,3,8,no,delivered,4,0.20792552918792917,250.99
244,shadowfax,fragile items,ev bike,two day,north,rainy,0.6115843270868825,0.7672466734902762,13,16,no,delivered,4,0.6078401190017365,250.99
245,shadowfax,groceries,ev van,standard,south,clear,0.46030664395229975,0.8696008188331626,3,24,no,delivered,5,0.4731668363853639,250.99
246,delhivery,cosmetics,ev van,same day,south,foggy,0.4221465076660988,0.8444216990788126,6,8,no,delivered,5,0.4993923437393058,250.99
247,xpressbees,documents,ev van,standard,west,clear,0.9938671209540035,0.15127942681678608,10,24,no,delivered,4,0.9140949708181862,250.99
248,dhl,pharmacy,ev van,express,central,foggy,1.0000000000000002,0.040327533265097235,12,7,yes,delayed,3,0.9474314877325001,250.99
249,amazon logistics,documents,truck,same day,east,foggy,0.40851788756388413,0.5875127942681678,8,8,yes,delayed,2,0.4618855092328619,250.99
250,delhivery,automobile parts,ev bike,standard,south,stormy,0.9431005110732538,0.06366427840327532,11,24,no,delivered,4,0.8572719538920317,250.99
251,blue dart,cosmetics,truck,express,west,hot,0.2402044293015332,0.5725690890481064,3,3,yes,failed,1,0.26723382118458877,251.0
252,fedex,pharmacy,bike,express,west,cold,0.18841567291311756,0.23132036847492324,2,3,no,delivered,3,0.18525227363633218,252.0
253,blue dart,furniture,bike,standard,north,clear,0.6603066439522999,0.9570112589559877,8,24,no,delivered,5,0.6724507648791855,253.0
254,ekart,furniture,bike,same day,central,foggy,0.5008517887563885,0.4448311156601842,7,8,no,delivered,4,0.5364372553923312,254.0
255,shadowfax,fragile items,van,two day,east,hot,0.7509369676320273,0.6300921187308085,4,16,no,delivered,3,0.7278099417769013,255.0
256,blue dart,documents,van,two day,west,rainy,0.10323679727427598,0.5985670419651995,4,16,no,delivered,5,0.10641310268245757,256.0
257,xpressbees,fragile items,truck,two day,north,cold,0.4824531516183986,0.931422722620266,5,16,no,delivered,3,0.5002055881995495,257.0
258,delhivery,documents,truck,two day,central,stormy,0.6858603066439524,0.8286591606960081,9,16,no,delivered,4,0.6846103960487508,258.0
259,blue dart,clothing,van,standard,central,foggy,0.5015332197614992,0.7977482088024564,6,24,no,delivered,3,0.5056770969280697,259.0
260,shadowfax,cosmetics,ev bike,standard,central,clear,0.28279386712095395,0.3172978505629478,3,24,no,delivered,5,0.2510274855808504,260.0
261,amazon logistics,cosmetics,ev van,standard,east,stormy,0.5011925042589438,0.34575230296827014,8,24,no,delivered,4,0.4622563487067331,261.0
262,blue dart,groceries,scooter,two day,north,clear,0.5873935264054515,0.3735926305015353,5,16,no,delivered,4,0.5472111180016409,262.0
263,ekart,pharmacy,scooter,standard,east,rainy,0.5519591141396933,0.3688843398157625,7,24,no,delivered,3,0.5129312375134445,263.0
264,ecom express,cosmetics,ev van,two day,west,foggy,0.5676320272572402,0.8894575230296825,5,16,no,delivered,5,0.5775288714795297,264.0
265,ecom express,fragile items,ev van,express,east,clear,0.4422487223168654,0.4843398157625383,4,4,yes,failed,2,0.45172320645765546,265.0
266,shadowfax,automobile parts,scooter,same day,east,clear,0.32844974446337305,0.6687819856704197,4,8,no,delivered,3,0.39318912318714794,266.0
267,fedex,fragile items,truck,two day,south,cold,0.06303236797274275,0.2210849539406346,1,16,no,delivered,5,0.03203701732640093,267.0
268,dhl,groceries,truck,two day,west,foggy,0.03850085178875639,0.9965199590583419,4,16,no,delivered,3,0.08254925724106363,268.0
269,shadowfax,documents,truck,standard,east,clear,0.534923339011925,0.9705220061412486,6,24,no,delivered,4,0.5540293595563249,269.0
270,shadowfax,electronics,ev van,express,west,rainy,0.8660988074957412,0.6061412487205732,7,7,yes,failed,1,0.8680067807672498,270.0
271,ekart,pharmacy,bike,standard,north,stormy,0.7914821124361159,0.9289662231320367,11,24,no,delivered,3,0.7950164639714487,271.0
272,delhivery,pharmacy,truck,express,south,cold,0.5373083475298127,0.8407369498464687,5,5,no,delivered,3,0.5764618947476898,272.0
273,blue dart,cosmetics,scooter,express,central,foggy,0.6425894378194208,0.08556806550665301,7,5,yes,delayed,2,0.6049774985016783,273.0
274,ecom express,electronics,ev bike,two day,west,rainy,0.98603066439523,0.979119754350051,9,16,no,delivered,5,0.9855433761173653,274.0
275,dhl,cosmetics,truck,same day,west,foggy,0.9764906303236798,0.29764585465711363,11,8,yes,delayed,3,0.9765196155865001,275.0
276,fedex,fragile items,ev bike,standard,east,hot,1.0000000000000002,0.19897645854657114,5,24,no,delivered,4,0.9287268651468927,276.0
277,fedex,cosmetics,ev van,express,east,clear,0.007836456558773425,0.9999999999999999,1,2,no,delivered,4,0.08615355668886412,277.0
278,amazon logistics,furniture,ev bike,same day,west,stormy,0.6391822827938671,0.09477993858751278,8,8,yes,delayed,3,0.6351326030875183,278.0
279,delhivery,electronics,ev van,same day,west,foggy,0.7502555366269166,0.6444216990788126,8,8,yes,delayed,2,0.7935851537214196,279.0
280,delhivery,furniture,ev bike,two day,east,cold,0.0960817717206133,0.9410440122824973,2,16,no,delivered,5,0.1322352407841186,280.0
281,ekart,pharmacy,truck,standard,central,foggy,0.3611584327086882,0.9999999999999999,5,24,no,delivered,5,0.3910161339893765,281.0
282,fedex,pharmacy,van,two day,south,stormy,0.15945485519591143,0.8808597748208802,9,16,no,delivered,5,0.18700237571477682,282.0
283,xpressbees,pharmacy,van,two day,south,hot,0.3829642248722317,0.9082906857727737,3,16,no,delivered,4,0.403013116266893,283.0
284,fedex,furniture,van,standard,west,hot,0.4405451448040886,0.47860798362333673,3,24,no,delivered,5,0.4170204388501321,284.0
285,dhl,furniture,truck,same day,west,clear,0.1727427597955707,0.9656090071647901,2,8,no,delivered,5,0.2728289430710661,285.0
286,ecom express,documents,ev bike,same day,east,foggy,0.4964224872231687,0.18833162743091092,6,8,no,delivered,3,0.507752496790612,286.0
287,blue dart,pharmacy,van,two day,central,clear,0.18228279386712096,0.25056294779938587,4,16,no,delivered,5,0.148701814615135,287.0
288,shadowfax,documents,truck,standard,central,clear,0.9308347529812607,0.2051177072671443,12,24,no,delivered,4,0.8590480797932041,288.0
289,fedex,furniture,van,standard,south,foggy,0.1638841567291312,0.699078812691914,5,24,no,delivered,5,0.17389938097132876,289.0
290,fedex,groceries,truck,two day,west,foggy,0.5134582623509371,0.02538382804503582,4,16,no,delivered,5,0.44342160700748673,290.0
291,amazon logistics,cosmetics,ev bike,standard,central,hot,0.3417376490630324,0.21965199590583417,4,24,no,delivered,5,0.29799397964885016,291.0
292,ekart,automobile parts,van,express,central,hot,0.42180579216354347,0.4513817809621289,6,4,yes,delayed,2,0.4290629628174223,292.0
293,ecom express,pharmacy,van,express,east,cold,0.3877342419080068,0.362128966223132,3,4,no,delivered,4,0.3880233943756794,293.0
294,ekart,clothing,scooter,same day,west,rainy,0.9880749574105623,0.0,10,8,yes,failed,1,0.9586542612838644,294.0
295,fedex,cosmetics,van,express,west,stormy,0.6671209540034072,0.22599795291709315,8,5,yes,delayed,2,0.6417881957501536,295.0
296,fedex,documents,van,two day,central,clear,0.04088586030664395,0.04503582395087,1,16,no,delivered,5,0.0,296.0
297,amazon logistics,electronics,bike,standard,south,foggy,0.8419080068143101,0.22784032753326508,7,24,no,delivered,4,0.7763118413858414,297.0
298,dhl,clothing,ev van,same day,north,clear,0.5468483816013628,0.5144319344933469,2,8,no,delivered,5,0.5869885310410855,298.0
299,ekart,automobile parts,ev van,same day,west,cold,0.10971039182282794,0.3590583418628454,3,8,no,delivered,4,0.15481741295616833,299.0
300,delhivery,groceries,scooter,same day,west,stormy,0.4715502555366269,0.8313203684749232,6,8,no,delivered,5,0.5453113789425115,300.0
301,dhl,clothing,ev van,standard,central,clear,0.1270868824531516,0.37604912998976453,2,24,no,delivered,5,0.1079680260904437,301.0
302,amazon logistics,clothing,scooter,express,north,foggy,0.5591141396933561,0.3975435005117707,7,5,yes,delayed,3,0.5550247707756634,302.0
303,delhivery,pharmacy,van,two day,north,hot,0.3686541737649063,0.31156601842374615,3,16,no,delivered,4,0.33245602689614123,303.0
304,ecom express,cosmetics,bike,same day,east,hot,0.05928449744463373,0.15005117707267143,0,8,no,delivered,4,0.0867455986559216,304.0
305,fedex,groceries,truck,standard,west,hot,0.6568994889267462,0.19631525076765607,4,24,no,delivered,3,0.5966693930958277,305.0
306,blue dart,electronics,van,same day,central,stormy,0.22896081771720614,0.9355168884339814,8,8,yes,delayed,2,0.32363395099141656,306.0
307,ekart,groceries,scooter,two day,west,cold,0.7717206132879046,0.5087001023541453,8,16,no,delivered,4,0.7360790114486602,307.0
308,fedex,pharmacy,scooter,two day,west,cold,0.9117546848381601,0.9203684749232344,9,16,no,delivered,5,0.909026831341947,308.0
309,ekart,clothing,ev van,standard,south,foggy,0.23850085178875638,0.6010235414534288,4,24,no,delivered,3,0.23579053737372263,309.0
310,delhivery,documents,ev bike,standard,east,cold,0.30255536626916524,0.34165813715455473,1,24,no,delivered,4,0.27221738323696276,310.0
311,shadowfax,electronics,bike,standard,north,hot,0.03850085178875639,0.9987717502558854,1,24,no,delivered,5,0.08276395377856796,311.0
312,xpressbees,furniture,bike,express,west,clear,0.4817717206132879,0.05895598771750255,5,4,yes,delayed,3,0.448899621691689,312.0
313,blue dart,clothing,bike,two day,north,hot,0.8470187393526406,0.9326509723643805,9,16,no,delivered,4,0.8483913243861695,313.0
314,ekart,clothing,scooter,express,north,rainy,0.10323679727427598,0.41760491299897645,4,2,yes,delayed,2,0.12168908662367703,314.0
315,ekart,clothing,ev bike,two day,north,cold,0.16218057921635437,0.7973387922210848,2,16,no,delivered,5,0.1816414682328497,315.0
316,shadowfax,cosmetics,bike,standard,central,rainy,0.7495741056218058,0.809825997952917,12,24,no,delivered,5,0.7436454379067685,316.0
317,xpressbees,furniture,scooter,two day,north,foggy,0.6412265758091994,0.30317297850562946,6,16,no,delivered,3,0.5918940216252762,317.0
318,xpressbees,automobile parts,bike,two day,south,cold,0.19420783645655879,0.07103377686796314,2,16,no,delivered,3,0.1429700676593367,318.0
319,ecom express,groceries,truck,two day,central,hot,0.16558773424190804,0.7938587512794268,1,16,no,delivered,4,0.18456264233404543,319.0
320,xpressbees,clothing,ev bike,same day,north,clear,0.06303236797274275,0.7404298874104401,3,8,no,delivered,5,0.1466134028412289,320.0
321,ekart,clothing,truck,same day,east,cold,0.00919931856899489,0.2610030706243603,1,8,no,delivered,4,0.04950550833243767,321.0
322,delhivery,automobile parts,ev van,standard,north,foggy,0.42180579216354347,0.8534288638689866,8,24,no,delivered,4,0.434866275285722,322.0
323,shadowfax,pharmacy,ev bike,two day,east,stormy,0.10085178875638842,0.5539406345957011,7,16,no,delivered,5,0.09988112317777939,323.0
324,ecom express,documents,ev bike,same day,central,clear,0.2885860306643952,0.7686796315250767,4,8,no,delivered,5,0.3646540015661136,324.0
325,ecom express,pharmacy,scooter,same day,south,clear,0.8814310051107326,0.474718526100307,6,8,no,delivered,5,0.9026444888179536,325.0
326,ekart,pharmacy,ev van,express,east,foggy,0.04156729131175469,0.08433981576253838,1,2,no,delivered,4,0.031035100151380578,326.0
327,ekart,clothing,truck,standard,central,foggy,0.802725724020443,0.07778915046059365,8,24,no,delivered,5,0.7245959996700179,327.0
328,delhivery,cosmetics,bike,same day,east,clear,0.37989778534923335,0.6767656090071646,5,8,no,delivered,3,0.44307028540066146,328.0
329,blue dart,clothing,bike,same day,central,clear,0.4109028960817717,0.9999999999999999,6,8,no,delivered,4,0.5043303641019061,329.0
330,fedex,clothing,ev van,standard,south,hot,0.9819420783645657,0.7805527123848515,7,24,no,delivered,4,0.9627074716737194,330.0
331,fedex,cosmetics,scooter,two day,south,stormy,0.5703577512776832,0.4599795291709314,12,16,no,delivered,5,0.5391827686901142,331.0
332,dhl,furniture,van,standard,north,stormy,0.02862010221465077,0.8831115660184237,5,24,no,delivered,5,0.062302723158834054,332.0
333,ekart,clothing,ev bike,same day,south,stormy,0.8,0.485568065506653,11,8,yes,delayed,3,0.8259327653720768,333.0
